"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Japão Team Jiu-Jitsu";;;"Av. Segismundo Pereira n: 2971, Bairro: Santa Monica";"Uberlândia";"MG";"38408-267";;"Brasil";;;;;;;;;;;"José Eduardo de Oliveira";;;;;;;0;;"CBJJ";;"BR";6681
"Academia 67 Pantanal Association";;" + 55 67 9170-9773";"Rua Santa Quitéria, 1377 - Vila Aimore";"Campo Grande";"MS";"79083-350";;"Brasil";;;;;;;;;;;"Fabio da Rocha Carneiro";;;"https://www.facebook.com/gfteammatogrossodosul/";;;;0;;"CBJJ";;"BR";7270
"Alliance Campo Grande";"https://www.alliancems.com.br/";" + 55 67 3305-8099";"Av. Nordeste n: 920, Orla Morena";"Campo Grande";"MS";"79051-485";;"Brasil";"Faça JIU JITSU com o método Alliance. Nosso compromisso é proporcionar aos nossos alunos, experiências engrandecedoras, conhecimento e bom exemplo.";"https://www.alliancems.com.br/assets/img/logo-alliance-jiu-jitsu-campo-grande-ms.png";"https://www.alliancems.com.br/jiu-jitsu-infantil-campo-grande-ms/47";"Jiu Jitsu é um esporte que traz benefícios para crescimento e desenvolvimento infantil. A partir de 5 anos.";"https://www.alliancems.com.br/jiu-jitsu-feminino-campo-grande-ms/75";"Aulas de jiu jitsu exclusiva para mulheres. Com nossas professoras Ellen Berbert e Thayse Ribas.";;"Mensal R$ 160,00 ILIMITADA Dinheiro/Débito - Cartão de Crédito; Trimestral R$ 120,00/mês ILIMITADA Dinheiro/Débito - Cartão de Crédito; Semetral R$ 110,00/mês ILIMITADA Dinheiro/Débito - Cartão de Crédito; Kids/Feminino R$ 120,00/mês ILIMITADA Dinheiro/Débito - Cartão de Crédito; Mensal R$ 110,00/mês 2x por semana Dinheiro/Débito - Cartão de Crédito";"https://www.alliancems.com.br/aulas-horarios-jiu-jitsu-unidade-orla";"Mon-Thurs: 7:00am-11:30pm, Fri: 7:00am-8:00pm";"Robson Roberto Duarte Alencar";;;"https://www.facebook.com/AllianceJJMS/";;;;0;;"CBJJ";;"BR";6594
"China Jiu-Jitsu";;" + 55 67 9629-5388";"Av. Mascarenhas de Moraes, 2017, l. 01 -  Monte Castelo";"Campo Grande";"MS";"79118-690";;"Brasil";"Venha Conhecer nossa academia...Jiu Jitsu é vida! Motive-se!! Oos";;;;;;;;;;"Emilio Carlos da Silva Junior";;;"https://www.facebook.com/chinadelarivacg/";;;;0;;"CBJJ";;"BR";3581
"Eq. Claudionor Cardoso";;;"Rua Jordão 1887, Jardim Noroeste";"Campo Grande";"MS";;;"Brasil";;;;;;;;;;;"Claudionor Cardoso da Silva";;;;"https://www.youtube.com/user/claudionorcardoso";"https://youtu.be/nQ2xfK_t2EM";;0;;"CBJJ";;"BR";318
"Gerson Jiu-Jitsu Academy";;" + 55 67 99334-1888";"Av. América n: 612, Vila Planalto";"Campo Grande";"MS";"79009-390";;"Brasil";;;;;;;;;;;"Gerson dos Santos";;;"https://www.facebook.com/Gerson-JIU-JITSU-Academy-1593536914256520/";;;;0;;"CBJJ";"Carlson Gracie Team";"BR";3000
"Gracie Barra Centro - Campo Grande - MS";;" + 55 67 99926-6251";"Av. Joaquim Dornelas, 418 - Vila Bandeirante";"Campo Grande";"MS";"79006-420";;"Brasil";;;;;;;;;;;"Welton Reis dos Santos Junior";;"gbcentroms@gmail.com";"https://www.facebook.com/gbcentro/";;;;0;;"CBJJ";;"BR";3474
"Gracie Barra Pantanal - Campo Grande - MS";;" + 55 67 3301-8943";"Rua Mario de Andrade 336, Vila do Polones";"Campo Grande";"MS";"79032-260";;"Brasil";;;;;;;;;;;"Miguel Aristides Contis Filho";;;"https://www.facebook.com/gbpantanal/";;;;0;;"CBJJ";;"BR";4596
"Higa Jiu-Jitsu Clube";"https://higajiujitsuclube.wordpress.com/";" + 55 67 99278-1083";"Travessa Unaí 74 , Jardim Samambaia";"Campo Grande";"MS";"79044-492";;"Brasil";"A Escola Higa Jiu-Jitsu Clube Behring Pantanal, oferece a você a oportunidade de aprender e praticar o Jiu-Jitsu, com o método tradicional, a partir da auto defesa. A Escola Higa Jiu-Jitsu Clube é oficialmente credenciadas a Confederação Brasileira de Jiu Jitsu CBJJ, International Brazilian Jiu Jitsu Federation IBJJF, United Association Emirates  of Brazilian Jiu Jitsu UAEJJ, Confederação Brasileira de Parajiu-Jitsu CBPJJ e a Associação Flavio Behring Internacional, mantendo e divulgando o legado do Grande Mestre Flavio Behring. Com o objetivo de oferecer aulas e treinos, com grande qualidade de ensino, e método com mais de 70 anos de aprimoramento, praticado em todo mundo, com excelentes resultados na formação do indivíduo, com uma ótima estrutura funcional e boa localização, afinado com as diretrizes do Mestre Flavio Behring, para isso fizemos a opção de estar mos alinhados a filosofia e métodos de treinamento, sendo a única equipe em Mato Grosso do Sul a estar habilitada, reconhecida e credenciada a usar a marca Flavio Behring Jiu-Jitsu, seguindo os ensinamentos do Grande Mestre Flavio Behring, e oferecendo a você várias opções de aulas e treinamentos com horários flexíveis. Faça dessa experiência de aprendizado, uma oportunidade de auto-conhecimento, ganho de qualidade de vida e vivências únicas, usufruindo de toda metodologia educacional no ensino do Jiu-Jitsu, sob supervisão de uma marca de renome reconhecida mundialmente. HIGA JIU-JITSU CLUBE FLAVIO BEHRING JIU JITSU. Temos também aulas de Muay Thai, Treinamento Funcional, aulas de Auto Defesa, aulas de Jiu-Jitsu Kid´s e personal, com acompanhamento de profissionais de Educação Física e professores credenciados.";;;;;;"Muay Thai, Functional Training, Self Defense";;;;"Adilson Higa Dorval";;"adilsonhiga@gmail.com";"https://www.facebook.com/HIGAJIUJITSUCLUBE/";"https://www.youtube.com/user/adilsonhigagmail";"https://youtu.be/FEdgE7mL5oE";;0;;"CBJJ, IBJJF, UAEJJ, CBPJJ";;"BR";3898
"Academia Fitness Combat";;" + 55 67 9624-7816";"Rua Cornelia Cerzosimo de Souza 920";"Dourados";"MS";"79820-035";;"Brasil";"A FITNESS COMBAT é uma academia voltada para a prática de artes marciais, visando o bem estar físico e emocional, bem como capacitar aqueles que desejam condicionamento físico satisfatório para competições ou treinamento personalizado de nível internacional.";;;;;;"Kickboxing, Muay Thai";;;;"Marcos Cesar da Silva Souza";;"fitnesscombat@hotmail.com";"https://www.facebook.com/FitnessCombatAcademia/";;;;0;;"CBJJ";;"BR";3453
"Familia de Guerreiros Top Team";;;"Rua Batalhão dos Sapadores, 52, Major Costa";"Jardim";"MS";"79240-000";;"Brasil";;;;;;;;;;;"André Barbosa Rios";;;"https://www.facebook.com/Familiadeguerreirosoficial/";;;;0;;"CBJJ";;"BR";6094
"Gracie Barra Monte Castelo - Campo Grande - MS";;" + 55 67 99987-7837";"R. Amazonas, n° 936 - Monte Castelo";"Campo Grande";"MS";"79010-060";;"Brasil";;;;;;;;;;;"Welton Reis dos Santos Junior";;"gbmontecastelo@gmail.com";"https://www.facebook.com/gbmontecastelo";;;;0;;"CBJJ";;"BR";6019
"Nascimbeni Jiu-Jitsu";;;"R. Júlio Soares de Souza Filho, 568";"Naviraí";"MS";"79950-000";;"Brasil";;;;;;;;;;;"Cleone Nascimbeni Brito de Oliveira";;;;;;;0;;"CBJJ";;"BR";7071
"Toca do Urso Jiu-Jitsu";;;"Rua Felisberto Marques 88";"Ponta Porã";"MS";"79900-000";;"Brasil";;;;;;;;;;;"Vitor Luiz Boufleur Filho";;"tocadoursojiu@hotmail.com";"https://www.facebook.com/Toca-Do-Urso-Jiu-Jitsu-389480974841706/";;;;0;;"CBJJ";;"BR";4761
"Bordao Jiu-Jitsu";;" + 55 67 99908-1318";"R. Tiradentes, 732 - Centro";"Ponta Porã";"MS";"79907-436";;"Brasil";;;;;;;;;;;"Carlos Alexandre Bordão";;;"https://www.facebook.com/bordaojiujitsu/";;;;0;;"CBJJ";;"BR";5927
"RPuleo Fight Club";;;"Rua Antônio João 836 Fundos, Centro";"Ponta Porã";"MS";"79904-624";;"Brasil";;;;;;;;;;;"Ricardo Puléo Souza";;;"https://www.facebook.com/rpuleofightclub/";;;;0;;"CBJJ";;"BR";4494
"SL Jiu-Jitsu";;;"Rua Ignes Baratieri Risso, 419, Jardim Primavera";"São Gabriel do Oeste";"MS";;;"Brasil";;;;;;;;;;;"Silvio Manoel Silva Dos Santos";;;;;;;0;;"CBJJ";;"BR";5344
"Syon Jiu-Jitsu";;;"R. Bruno Garcia 2525, Jardim Primaveril";"Três Lagoas";"MS";"79640-310";;"Brasil";"A SYON JIU JITSU FICA NA CIDADE DE TRÊS LAGOAS- MS- BRASIL, E TEM COMO FUNDADOR E RESPONSÁVEL O PROFESSOR: ANDRÉ TOZONI, FAIXA PRETA 3°GRAU FPJJ E CBJJ/IBJJF. A SYON TAMBÉM CONTA COM O PROJETO SOCIAL SYONJJ QUE TEM COMO MISSÃO VALORIZAR PESSOAS E DESENVOLVER CIDADÃOS MELHORES, POR MEIO DA PALAVRA DE DEUS E DA ARTE SUAVE, ACREDITANDO SEMPRE QUE COM A AJUDA DO SENHOR JESUS CRISTO E COM A UTILIZAÇÃO DO JIU JITSU BRASILEIRO COMO FERRAMENTA, TODOS PODEM MELHORAR, NÃO SOMENTE NOS TATAMES, MAS EM TODAS AS ÁREAS DA VIDA, DESDE QUE QUEIRAM. NOSSA METODOLOGIA É NORTEADA PELO RESPEITO MÚTUO E TRANSMITIDA DE FORMA SIMPLES E CLARA RESPEITANDO AS NECESSIDADES DE CADA PRATICANTE, DESTA FORMA O JIU JITSU É ENSINADO EM TODOS OS SEUS ASPECTOS, SENDO, MORAL, FÍSICO, ESPORTIVO E DEFESA PESSOAL, VISANDO ASSIM QUE PESSOAS DE TODAS AS IDADES E AMBOS OS SEXOS CONHEÇAM ESTA TÃO EFICIENTE ARTE. RECONHECEMOS QUE TODOS OS DIAS, DEUS NOS DÁ UMA NOVA CHANCE PARA FAZERMOS A DIFERENÇA E SERMOS MELHORES DO QUE ONTEM, POR ISSO A NOSSA CONFIANÇA MAIOR ESTÁ NELE, E O RESTO: VITÓRIAS, MEDALHAS E TROFÉUS SERÃO CONSEQUÊNCIAS DO QUE PLANTAMOS HOJE POR MEIO DE NOSSA LEALDADE, PERSEVERANÇA, , RESPEITO, HUMILDADE E RECONHECIMENTO DE NOSSAS FRAQUEZAS. VENHAM NOS CONHECER E FAZER PARTE DESTA FAMÍLIA. UNS CONFIAM EM CARROS E OUTROS EM CAVALOS, MAS NÓS FAREMOS MENÇÃO DO NOME DO SENHOR NOSSO DEUS. SALMOS 20:7. O NOME SYON FAZ MENÇÃO DIRETA AO DEUS VIVO, POSSUINDO CADA LETRA UM SIGNIFICADO NO IDIOMA HEBRAICO: S= SALVAON= SENHOR TODO PODEROSO. Y= YESHUA= JESUS OU Y= YAVÉ EL ELION NORAH= O SENHOR DEUS ALTISSIMO É TREMENDO. O= ÔLAM= ETERNO. N= NIKADISKIM= QUE NOS SANTIFICA. SYON= SENHOR TODO PODEROSO, DEUS ALTÍSSIMO, TREMENDO, ETERNO QUE NOS SANTIFICA. ""PARA DISCIPLINAR O HOMEM JIU JITSU, MAS PARA SALVA LO, SÓ JESUS CRISTO"". SENSEI: ANDRÉ TOZONI.";;;;;;;;;;"André Luis Tozoni";;;"https://www.facebook.com/SyonJiuJitsu/";"https://www.youtube.com/user/4nazareno";"https://youtu.be/W_ooKgUbYg4";;0;;"CBJJ, FPJJ, IBJJF";;"BR";4416
"Gracie Barra Alta Floresta";;" + 55 66 99939-6948";"Av. Leandro Adorno 302 - A";"Alta Floresta";"MT";"78580-000";;"Brasil";"Aulas de jiu-Jitsu e Defesa Pessoal. Para Adultos e Crianças. Venha fazer uma Aula introdutória e conhecer nossa Escola!";;;;;;;;;;"Ademir Toshio Ohta";;"ajjaf@outlook.com";"https://www.facebook.com/AJJALTAFLORESTA/";"https://www.youtube.com/user/Gbfuji";"https://youtu.be/xzaiUxVaV6c";;0;;"CBJJ";;"BR";7143
"Cáceres Jiu-Jitsu";;;"Rua Riachuelo 447 Fundos, Cavalhada";"Cáceres";"MT";"78200-000";;"Brasil";;;;;;;;;;;"Renato Roberto Liberato Rostey";;;;;;;0;;"CBJJ";;"BR";4369
"Omnium Tribuum Jiu-Jitsu";;" + 55 65 99946-3795";"R. dos Jornaleiros, Qd. 05, n. 01, Bairro: Vitória Régia";"Cáceres";"MT";"78200-000";;"Brasil";"Academia de Jiu Jitsu situada na cidade de Cáceres MT, cujo o responsável é o professor faixa preta Felipe Almeida.";;;;;;;;;;"Felipe Almeida Silva dos Santos";;"omniumtribuum@gmail.com";"https://www.facebook.com/omniumtribuumjiujitsu/";;;;0;;"CBJJ";;"BR";7016
"Cowboy Jiu-Jitsu Oficial";"https://www.cowboyjiujitsu.com/";" + 55 66 3478-1238";"Rua Tenente Portela, 75 - Centro";"Canarana";"MT";"78640-000";;"Brasil";"Iniciou sua jornada no BJJ em 1992 em Barra do Garças/MT através do professor Adilson. O professor e atleta Cowboy foi praticante de outras artes marciais como o boxe, kickboxing, Capoeira, e também fez várias lutas de Vale Tudo, esporte que passaria a se chamar MMA, onde obteve 8 vitórias e 1 derrota. O professor Cowboy sempre gostou de esportes de aventura, radicais teve um momento de sua vida que começou a montar em touros daí vem o apelido Cowboy. Em 2004 em um trágico acidente de moto perdeu a perna, pra muitos seriam o fim da carreira como atleta, principalmente no mundo das lutas, mas para o professor Cowboy foi só um recomeço, no mesmo ano ele já voltou a competir e consagrou-se campeão do seu primeiro campeonato após a amputação. Dela lá pra cá sua carreira foi construída com muito suor, muita garra, muita dedicação, e muito trabalho, por várias vezes foi campeão das etapas do mato grossense, campeão pan americano pela CBLP, Brasileiro, Mundial, Argentina Open, e agora mais recente foi campeão máster 2 faixa preta do Grand Slam de Los Angeles nos EUA. Nos representa pelo mundo inteiro, Emirados Árabes, Japão, Argentina e EUA. Hoje é um dos embaixadores do Parajiu-Jitsu no mundo, teve a honra de ter sua imagem estampada em uma livro elaborado pelo Sheyk dos Emirados Árabes, onde conta a História do Jiu Jitsu no mundo.";"https://static.wixstatic.com/media/1e75fa_eb86d81c8c5e4ed1bd778bf4961d2929~mv2_d_1574_1573_s_2.png/v1/fill/w_114,h_113,al_c,q_85,usm_0.66_1.00_0.01/Pefil.webp";;;;;;;;;"Mario Edson de Oliveira Silva (Cowboy)";;;;"https://www.youtube.com/channel/UCzZUSA1E3p0sCz3JJNuyMIA";"https://youtu.be/EjSLqqOLAQo";;0;;"CBJJ";;"BR";4799
"Gracie Barra Cuiabá";;" + 55 65 3322-0051";"R. Min. João Alberto, 137 - Bairro Araes";"Cuiabá";"MT";"78005-660";;"Brasil";;;;;;;;;;;"Luzia Fernandes and Francisco “Chicão” Fernandes";;"luziafernandesgb@gmail.com";"https://www.facebook.com/gbcuiaba/";;;;0;;"CBJJ";;"BR";303
"GF Team Primavera do Leste";;" + 55 66 99601-2488";"Av. Minas Gerais n: 464";"Primavera do Leste";"MT";"78850-000";;"Brasil";;;;;;;;;;;"Marcos Salvadori";;"gfteamprimaveradoleste@gmail.com";;;;;0;;"CBJJ";;"BR";6755
"Tiko Souza BJJ Brasil";;" + 55 81 99687-3361";"Rua Pintor Manuel Bandeira n: 611, Bloco 2 apt 404, Casa Caiada";"Olinda";"PE";"53130-270";;"Brasil";;;;;;;;;;;"Claudemir José de Souza";;;;;;;0;;"CBJJ";;"BR";7548
"Quintella BJJ Brasil";;;"Rua Sete de Setembro 2047, São Lourenço";"Abaetetuba";"PA";"68440-000";;"Brasil";;;;;;;;;;;"Giordani Jorge Antunes";;;;;;;0;;"CBJJ";;"BR";2672
"Veríssimo BJJ";;;"Rua Magno de Araujo n: 1959, Pss. Maria - São Lourenço";"Abaetetuba";"PA";"68440-000";;"Brasil";;;;;;;;;;;"Thiago Bezerra Gois Verissimo";;;;;;;0;;"CBJJ";;"BR";5527
"TCJJ Familia Carvalho 01";"https://3marllus-com-professorcarvalho.cheetah.builderall.com/";;"Rua Pitangas 339, Liberdade Lot - Casa Nova";"Altamira";"PA";"68375-496";;"Brasil";"Sou o professor Carvalho, fundador do Projeto Pequeno Carvalho. Tenho como base em minha vida Deus e minha família. Tenho me especializado através de horas de estudo e conhecimento para ajudar nossas crianças. ""O jiu-jitsu não é apenas uma arte marcial, mais um princípio básico do comportamento humano. A aplicação deste princípio na defesa contra ataques ou como educação física no dojo é apenas um aspecto do jiu-jitsu - é um erro supor que o jiu-jitsu termine no dojo."" ""O jiu-jitsu não é o que muitas pessoas acreditam que ele seja; isto é, o jiu-jitsu é muito mais que uma arte de luta praticada no dojo. O significado básico do jiu-jitsu é muito diferente; é universal e profundo.""";;;;;;;;;;"Jaedson Carvalho Barros";;;;"https://www.youtube.com/channel/UCEqyed-itTP6iLfgBCISR3w";"https://youtu.be/PEmgqDR3YMA";;0;;"CBJJ";;"BR";6771
"Centro de Treinamento Lobato Top Team";;" + 55 91 98343-0774";"Tv. SN 03 We 25, 516-546 - Cidade Nova II";"Ananindeua";"PA";"67133-460";;"Brasil";"Seja um campeão, Seja LTT!";;;;;;"Muay Thai, Functional Training";;;;"André Luis Leal Lobato";;"academialobatotopteam@gmail.com";"https://www.facebook.com/CTLTT/";"https://www.youtube.com/channel/UCElOipj5696IIn4gofxu-Ww";"https://youtu.be/9MpIfVdDpmQ";;0;;"CBJJ";;"BR";5194
"M.T.T";;" + 55 91 8105-7090";"Avenida Gentil Bittencourt -383, Nazaré";"Belém";"PA";"66035-340";;"Brasil";;;;;;;;;;;"Ricardo Alexandre Aires de Amorim";;;;;;;0;;"CBJJ";;"BR";5759
"Coelho Team Artes Marciais - Prof. Ian Coelho";;" + 55 91 98136-6018";"Teófilo Condurú, 908";"Belém";"PA";"66060-530";;"Brasil";;;;;;;;;;;"Ianary Farias Norat Vasconcelos Jr";;;;;;;0;;"CBJJ";;"BR";7586
"Martial Arts Garra Office";;" + 55 91 8338-4373";"Tv. da Estrella, 1263 - Pedreira";"Belém";"PA";"66080-008";;"Brasil";;;;;;;;;;;"Eduardo de Mendonça Ribeiro";;;"https://www.facebook.com/garraoffice/";;;;0;;"CBJJ";;"BR";3972
"RB7 Islands Jiu-Jitsu Team";;;"Avenida José Bonifácio, 1260 Vila Rosana Casa 9 , São Braz";"Belém";"PA";"66063-075";;"Brasil";;;;;;;;;;;"Antonio Gadelha da Conceição";;;;;;;0;;"CBJJ";;"BR";5445
"Rodrigo Aleixo Jiu-Jitsu";;" + 55 91 98094-0008";"Conj. Resd. Tenoné II Quadra G 01 Anexo Academia, Tenoné";"Belém";"PA";"66820-160";;"Brasil";"Rodrigo da Silva Aleixo, nascido em Belém do Pará no dia 08 de novembro de 1982,começou no jiu-jitsu por acaso, por meio de um amigo de escola em 27 de julho de 1996. Filho de pai alfaiate e mãe dona de casa no começo foram um pouco difícil para custear a carreira do Rodrigo, mas depois de algum tempo com suor e alguns sacrifícios começou e se destacar no esporte na academia logo ganhou o apelido de maluco, pois não escolhia os seus treinos era adversários pesados leves e quem viesse ele treinava ganhando ou perdendo estava treinando bem na academia com isso foi ganhando bônus na academia e com isso se destacando em competições como na sua primeira competição que logo foi campeão categoria e vice campeão absoluto isso com apenas 45 dias de treino com 12 anos de idade começa assim a carreira do com várias conquistas e destaques de nível estadual, nacional e mundial. Dentre eles o seu, mas importante foi em 2003 onde se consagrou campeão mundial com uma historia de. Superação, determinação e perseverança. Com apenas um mês antes do campeonato mundial em 2003 sem nenhum apoio resolveu desistir. Pelo grande problema que todos os atletas um dia passam sem apoio para o campeonato mundial ou contrário de seus amigos e amigas de academia. Onde uma delas se chama Erika Vilhena, que na mesma forma sem apoio total para custear sua resolveu. Não viajar por ter apenas uma passagem, apenas a ida sem a volta. Rodrigo com seu objetivo na cabeça pediu para a Erika a passagem de ida apenas a de ida. E encarou, mas esse desafio e com apenas a passagem de ida embarcou para o rio de janeiro com objetivo de vencer treinamento árduo antes da competição veio o dia da competição. Após quatro lutas com todo sofrimento dos treinos perda de peso se sagrou campeão mundial de jiu-jitsu em 2003 na categoria galo faixa marrom adulto. Rodrigo Aleixo hoje com 30 anos de idade com dezenas de títulos em sua carreira em todo o Brasil ministra treinos em sua academia que se chama CTRA, (centro de treinamento Rodrigo Aleixo) e atualmente com a filial da academia gracie Humaitá jiu-jitsu Belém Pará. Que também tem o seu projeto social chamando menino maluquinho de jiu-jitsu com crianças de 6 a 15 anos sem nenhum custa para os responsáveis das crianças e sem nenhum apoio financeiro para o projeto que tem sete anos de formação crianças de bem com educação e saúde. Hoje em Belém do Pará Rodrigo Aleixo faixa preta 4 grau pela academia gracie Humaitá Brasil aluno de Rolker e Royler Gracie.";;;;;;;;;;"Rodrigo da Silva Aleixo";;"rodrigoaleixojj@hotmail.com";"https://www.facebook.com/rodrigoaleixobjj/";"https://www.youtube.com/user/rodrigoaleixojj";"https://youtu.be/73FEpya2Q_s";;0;;"CBJJ";;"BR";2269
"Vita BJJ";"https://www.vitabjj.com/";" + 55 91 98938-4318";"Psg São Sebastião 58, Marco";"Belém";"PA";"66095-590";;"Brasil";"A Escola VITA de Jiu Jitsu é liderada pelo Sensei Túlio do Rosário, faixa preta desde 2006, Campeão Mundial de Jiu Jitsu pela federação CBLP, ex-atleta de Judô e um ser humano com uma história de superação e transformação extraordinária. Nossa responsabilidade é passar de forma honrosa a arte suave, resgatando os valores e a história do Jiu jitsu. Não nos dedicamos apenas em formar lutadores, mas também formar cidadãos extraordinários para melhorar o mundo que vivemos. Criamos um ambiente de treino acolhedor, repleto de pessoas incríveis, com clima familiar onde se tem um aprendizado verdadeiro de forma leve e eficaz. Ideal para crianças e adultos de todas as idades. Que tal aproveitar todos esses benefícios e encontrar também a disciplina e foco nas artes marciais? Venha conhecer a Escola VITA Jiu Jitsu.";"https://static.wixstatic.com/media/5c13a3_53514a104b35492fb4e50c3e17086898~mv2.jpeg/v1/fill/w_76,h_41,al_c,q_80,usm_0.66_1.00_0.01/Logomarca.webp";"https://www.vitabjj.com/vita-kids";"VITA BABY Treino para crianças de 3 a 5 anos onde a criança aprende jiu jitsu brincando. INFANTIL 1 Treino voltado para os mini campeões de 6 a 8 anos. Introdução de hierarquia, respeito, disciplina, determinação e superação. INFANTIL 2 Treino voltado para os mini campeões de 9 a 11 anos. Introdução de hierarquia, respeito, disciplina, determinação e superação. TEEN INICIANTE 12 à 14 anos. Introdução ao aprendizado de conceitos de nossa filosofia através da rotina semanal de treinos. TEEN AVANÇADO 12 à 14 anos. Turma para as feras adolecentes a partir da faixa amarela. VITA FUN. Treino de Interação entre pais e filhos com muita diversão. (Em breve)";;;;"Plano Mensal R$199. Período gratuito para iniciantes. Válido por um mês. Classes ilimitadas; Plano Anual R$1320. Perfeito para alunos que sabem exatamente o que querem. Classes ilimitadas; Particular Avulsa R$200. Um dia para aprender mais. Atenção plena ao seu jiu jitsu e suas dificuldades; Plano Recorrente R$129. Todo mês. Chega de se preocupar com pagamento. 3 dias grátis. Classes ilimitadas; Particular 2x Semana R$1200. Todo mês; Particular 3x Semana R$1320. Todo mês. Aprendendo em pouco tempo.";"https://www.vitabjj.com/horarios";;"Túlio Cícero Oliveira do Rosario";;"contato@vitabjj.com";"https://www.facebook.com/vitabjj/";"https://www.youtube.com/user/modelsbartenders";"https://youtu.be/pEPZ9xnJzhI";;0;;"CBJJ";;"BR";7610
