"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Pedro De Miranda Jiu-Jitsu";;;"Estrada Bernardo Coutinho, 2651, Araras";"Petrópolis";"RJ";"25725-032";;"Brasil";;;;;;;;;;;"Pedro Simões Lopes de Miranda";;;"https://www.facebook.com/pedrodemirandabjj/";;;;0;;"CBJJ";;"BR";5649
"QG Centro de Lutas";;" + 55 24 98131-6227";"Estrada União Industria 19.183 (loja), Pedra do Rio";"Petrópolis";"RJ";"25750-225";;"Brasil";"QG Centro de Lutas é uma academia de Jiu-Jitsu, Submission, Boxe e MMA da região serrana do Rio de Janeiro, localizada em Pedro do Rio - Petrópolis - RJ. O proprietário e fundador é o professor e lutador Daniel ""Jagunço"" Clavery.";;;;;;;;;;"Daniel ""Jagunço"" Clavery";;"qgcentrodelutas@gmail.com";"https://www.facebook.com/qgcentrodelutas/";;;;0;;"CBJJ";;"BR";5502
"Fernandão ADNJJ Team";;;"Rua Teresopolis n: 1081, casa 01";"Rio das Ostras";"RJ";"28890-000";;"Brasil";;;;;;;;;;;"Luiz Fernando Santos Barbosa";;;;;;;0;;"CBJJ";;"BR";5131
"3 R Jiu-Jitsu";;" + 55 21 97918-2203";"Rua Antônio Chagas, 22, Bairro Califórnia - Campo Grande ";"Rio de Janeiro";"RJ";"23071-260";;"Brasil";;;;;;;;;;;"Flavio Teixeira Garcia";;;"https://www.facebook.com/3rjiujitsubjj/";;;;0;;"CBJJ";;"BR";5448
"3 V Jiu-Jitsu";;;"Avenida Geremário Dantas 148 Sala 203, Jacarepaguá";"Rio de Janeiro";"RJ";"22735-015";;"Brasil";;;;;;;;;;;"Michel Boiteux de Oliveira";;;;;;;0;;"CBJJ";;"BR";5446
"Academia Betânia de Artes Marciais";;" + 55 21 3555-3568";"Estrada Manoel Nogueira de Sá 320, Sulacap";"Rio de Janeiro";"RJ";"21745-290";;"Brasil";"Academia Betânia de Artes Marciais - Onde se ensina os valores das Artes Marciais, além das técnicas. Disciplina, honra e qualidade.";;;;;;;;;;"Hermann Oliveira dos Santos";;"academiabetaniadeartesmarciais@gmail.com";"https://www.facebook.com/AcademiaBetania/";;;;0;;"CBJJ";;"BR";2155
"Academia Reação JJ";;;"Rua Bertha Lutz, 84";"Rio de Janeiro";"RJ";"22450-290";;"Brasil";;;;;;;;;;;"Paulo Roberto da Silva Caruso";;;;;;;0;;"CBJJ";;"BR";559
"Ata Jiu-Jitsu";;;"Estrada do Engenho Novo, 1580";"Rio de Janeiro";"RJ";"21635-002";;"Brasil";"Equipe Jiu-Jitsu liderada e ministrada pelo mestre Aldemir Tavares.";;;;;;;;;;"Aldemir Tavares Roza";;"equipe.ata@gmail.com";"https://www.facebook.com/Equipe-ATA-Jiujitsu-473553109352189/";;;;0;;"CBJJ";;"BR";86
"Belsito BJJ";;;"Rua Padre Champagnat n: 44, Bairro: Vila Isabel";"Rio de Janeiro";"RJ";"20540-114";;"Brasil";;;;;;;;;;;"Joao Henrique Belsito de Almeida";;;;;;;0;;"CBJJ";;"BR";7383
"Bolão Jiu-Jitsu";"https://bolao-jiu-jitsu.negocio.site/";" + 55 21 99987-1740";"Avenida das Américas 2000, Barra da Tijuca";"Rio de Janeiro";"RJ";"22640-101";;"Brasil";;;;;;;;;;;"Sergio Augusto de Jesus R. Souza";;"sergiobolao@gmail.com";"https://www.facebook.com/carlsongraciebarra/";"https://www.youtube.com/user/BolaoSergio";"https://youtu.be/eA3w0W_mO84";;0;;"CBJJ";;"BR";141
"Braga Jiu-Jitsu Brasil";;" + 55 21 96414-6566";"Av. Prefeito Dulcídio Cardoso, 3007 Barra da Tijuca";"Rio de Janeiro";"RJ";"22630-021";;"Brasil";;;;;;;;;;;"Wander Braga Corrêa da Costa";;"wanderbragabjj@gmail.com";"https://www.facebook.com/wanderbragabjj/";"https://www.youtube.com/c/BragaJiuJitsu";"https://youtu.be/HODCrhwEaew";;0;;"CBJJ";;"BR";2694
"Burlamaqui Team BJJ";;;"Rua Dr. Nunes, 34 Aptº 101, Olaria";"Rio de Janeiro";"RJ";"21021-370";;"Brasil";;;;;;;;;;;"Rodrigo Burlamaqui";;;;;;;0;;"CBJJ";;"BR";5576
"Carlson Gracie Clube";"http://www.academiacarlsongracie.com.br/";" + 55 21 98121-5977";"Rua Figueiredo de Magalhães, 414 - 3° andar - Copacabana";"Rio de Janeiro";"RJ";"22031-010";;"Brasil";"As aulas são ministradas pelo próprio Mestre Marcelo Saporito para adultos e crianças, de qualquer sexo e idade, começando com aquecimento, seguido de novas posições ministradas pelo Mestre e, finalmente, um treino livre com o intuito de fixar as posições passadas no começo da aula, bem como aprimorar as habilidades técnicas e físicas de cada aluno. Os treinos são realizados com atletas de diferentes graduações para que o aprendizado possa ser repassado dos mais graduados para os menos graduados, num ciclo constante de aprendizado e troca de experiência.";;;;;;;;;"Mon-Fri: 7:00am-11:00pm";"Marcelo Saporito";;"marcelosaporitobjj@hotmail.com";"https://www.facebook.com/saporitobjj/";"https://www.youtube.com/channel/UCnCml6XLY_ryqmCQy4_r_Lw";"https://youtu.be/KBrW-oyIVvM";;0;;"CBJJ";;"BR";202
